state,year,tavg
Texas,2004,75.2
Texas,2004,69.7
Texas,2004,55.7
Texas,2004,47.6
Texas,2005,50.7
Texas,2005,51.9
Texas,2005,56.5
Texas,2005,64.3
Texas,2005,71.8
Texas,2005,80.5
Texas,2005,82.4
Texas,2005,81.3
Texas,2005,79.9
Texas,2005,66.4
Texas,2005,58.7
Texas,2005,47.2
Texas,2006,52.9
Texas,2006,50.2
Texas,2006,61.1
Texas,2006,70.7
Texas,2006,75.7
Texas,2006,80.8
Texas,2006,83.4
Texas,2006,83.6
Texas,2006,74.1
Texas,2006,66.8
Texas,2006,57.9
Texas,2006,48.2
Texas,2007,42.5
Texas,2007,49.4
Texas,2007,61.9
Texas,2007,61.7
Texas,2007,71.4
Texas,2007,77.9
Texas,2007,79.0
Texas,2007,81.8
Texas,2007,77.1
Texas,2007,68.6
Texas,2007,57.6
Texas,2007,49.2
Texas,2008,46.1
Texas,2008,53.2
Texas,2008,58.4
Texas,2008,65.3
Texas,2008,74.3
Texas,2008,82.9
Texas,2008,81.7
Texas,2008,80.8
Texas,2008,73.3
Texas,2008,65.4
Texas,2008,56.8
Texas,2008,48.2
Texas,2009,47.9
Texas,2009,55.5
Texas,2009,59.5
Texas,2009,64.8
Texas,2009,73.6
Texas,2009,81.7
Texas,2009,84.1
Texas,2009,83.3
Texas,2009,74.1
Texas,2009,64.2
Texas,2009,57.3
Texas,2009,43.1
Texas,2010,44.4
Texas,2010,44.0
Texas,2010,54.8
Texas,2010,65.1
Texas,2010,73.8
Texas,2010,82.7
Texas,2010,81.4
Texas,2010,84.4
Texas,2010,77.7
Texas,2010,67.2
Texas,2010,56.6
Texas,2010,49.2
Texas,2011,45.0
Texas,2011,48.7
Texas,2011,61.8
Texas,2011,70.3
Texas,2011,74.1
Texas,2011,85.2
Texas,2011,87.0
Texas,2011,88.2
Texas,2011,77.9
Texas,2011,66.9
Texas,2011,56.9
Texas,2011,46.1
Texas,2012,50.4
Texas,2012,51.8
Texas,2012,63.2
Texas,2012,70.2
Texas,2012,75.5
Texas,2012,82.4
Texas,2012,83.4
Texas,2012,83.7
Texas,2012,76.6
Texas,2012,65.9
Texas,2012,59.0
Texas,2012,51.1
Texas,2013,47.9
Texas,2013,51.7
Texas,2013,57.2
Texas,2013,63.0
Texas,2013,72.5
Texas,2013,81.8
Texas,2013,81.3
Texas,2013,83.3
Texas,2013,78.2
Texas,2013,66.7
Texas,2013,52.9
Texas,2013,44.8
Texas,2014,44.5
Texas,2014,48.4
Texas,2014,54.8
Texas,2014,65.4
Texas,2014,72.0
Texas,2014,80.6
Texas,2014,81.7
Texas,2014,82.6
Texas,2014,76.4
Texas,2014,69.6
Texas,2014,51.5
Texas,2014,50.7
Texas,2015,44.0
Texas,2015,48.2
Texas,2015,56.2
Texas,2015,66.6
Texas,2015,71.6
Texas,2015,79.3
Texas,2015,83.2
Texas,2015,83.3
Texas,2015,79.2
Texas,2015,69.2
Texas,2015,57.3
Texas,2015,51.5
Texas,2016,46.4
Texas,2016,54.4
Texas,2016,61.2
Texas,2016,66.1
Texas,2016,71.6
Texas,2016,80.1
Texas,2016,85.4
Texas,2016,81.5
Texas,2016,77.6
Texas,2016,70.9
Texas,2016,61.0
Texas,2016,49.6
Texas,2017,50.7
Texas,2017,58.4
Texas,2017,63.6
Texas,2017,67.1
Texas,2017,71.9
Texas,2017,80.6
Texas,2017,83.6
Texas,2017,80.7
Texas,2017,76.5
Texas,2017,66.5
Texas,2017,60.2
Texas,2017,47.8
Texas,2018,43.8
Texas,2018,52.2
Texas,2018,61.6
Texas,2018,62.9
Utah,1950,22.6
Utah,1950,31.2
Utah,1950,36.8
Utah,1950,46.3
Utah,1950,51.8
Utah,1950,62.4
Utah,1950,69.6
Utah,1950,68.0
Utah,1950,59.9
Utah,1950,54.1
Utah,1950,39.2
Utah,1950,32.9
Utah,1951,26.2
Utah,1951,31.4
Utah,1951,35.0
Utah,1951,46.3
Utah,1951,54.9
Utah,1951,61.6
Utah,1951,72.6
Utah,1951,68.4
Utah,1951,61.4
Utah,1951,47.6
Utah,1951,32.9
Utah,1951,23.3
Utah,1952,22.9
Utah,1952,25.9
Utah,1952,30.1
Utah,1952,46.4
Utah,1952,56.3
Utah,1952,63.7
Utah,1952,70.6
Utah,1952,70.6
Utah,1952,63.1
Utah,1952,53.4
Utah,1952,31.5
Utah,1952,27.4
Utah,1953,33.7
Utah,1953,30.9
Utah,1953,38.8
Utah,1953,43.4
Utah,1953,49.3
Utah,1953,64.2
Utah,1953,73.4
Utah,1953,68.6
Utah,1953,63.4
Utah,1953,49.4
Utah,1953,39.5
Utah,1953,25.6
Utah,1954,30.0
Utah,1954,35.8
Utah,1954,35.4
Utah,1954,49.8
Utah,1954,58.1
Utah,1954,63.1
Utah,1954,73.8
Utah,1954,68.2
Utah,1954,61.7
Utah,1954,50.3
Utah,1954,39.9
Utah,1954,25.8
Utah,1955,20.0
Utah,1955,20.2
Utah,1955,33.5
Utah,1955,42.6
Utah,1955,53.7
Utah,1955,62.4
Utah,1955,70.9
Utah,1955,71.0
Utah,1955,62.1
Utah,1955,50.8
Utah,1955,33.9
Utah,1955,32.5
Utah,1956,33.5
Utah,1956,25.2
Utah,1956,37.9
Utah,1956,45.7
Utah,1956,56.9
Utah,1956,66.8
Utah,1956,71.2
Utah,1956,67.2
Utah,1956,63.6
Utah,1956,49.3
Utah,1956,31.5
Utah,1956,26.4
Utah,1957,24.1
Utah,1957,34.1
Utah,1957,38.8
Utah,1957,43.9
Utah,1957,51.8
Utah,1957,64.1
Utah,1957,71.0
Utah,1957,69.7
Utah,1957,60.1
Utah,1957,48.2
Utah,1957,31.5
Utah,1957,30.6
Utah,1958,27.3
Utah,1958,36.5
Utah,1958,34.1
Utah,1958,42.7
Utah,1958,59.0
Utah,1958,66.2
Utah,1958,70.3
Utah,1958,72.4
Utah,1958,61.8
Utah,1958,51.0
Utah,1958,35.9
Utah,1958,33.7
Utah,1959,29.7
Utah,1959,31.1
Utah,1959,37.4
Utah,1959,47.4
Utah,1959,53.2
Utah,1959,67.8
Utah,1959,73.2
Utah,1959,69.2
Utah,1959,58.9
Utah,1959,49.0
Utah,1959,36.2
Utah,1959,28.6
Utah,1960,22.2
Utah,1960,25.7
Utah,1960,39.3
Utah,1960,46.8
Utah,1960,55.0
Utah,1960,66.8
Utah,1960,73.8
Utah,1960,69.5
Utah,1960,64.1
Utah,1960,48.8
Utah,1960,37.8
Utah,1960,27.6
Utah,1961,27.2
Utah,1961,34.3
Utah,1961,37.3
Utah,1961,45.1
Utah,1961,55.4
Utah,1961,68.8
Utah,1961,73.3
Utah,1961,70.6
Utah,1961,55.9
Utah,1961,47.3
Utah,1961,33.0
Utah,1961,24.7
Utah,1962,22.0
Utah,1962,31.8
Utah,1962,32.5
Utah,1962,49.4
Utah,1962,53.4
Utah,1962,63.6
Utah,1962,70.1
Utah,1962,69.2
Utah,1962,62.2
Utah,1962,51.4
Utah,1962,40.2
Utah,1962,28.8
Utah,1963,20.1
Utah,1963,37.4
Utah,1963,36.0
Utah,1963,42.3
Utah,1963,58.4
Utah,1963,61.4
Utah,1963,72.6
Utah,1963,70.4
Utah,1963,63.8
Utah,1963,54.7
Utah,1963,38.1
Utah,1963,25.6
Utah,1964,23.7
Utah,1964,25.3
Utah,1964,30.6
Utah,1964,43.2
Utah,1964,53.5
Utah,1964,61.6
Utah,1964,73.6
Utah,1964,68.6
Utah,1964,59.4
Utah,1964,51.9
Utah,1964,32.5
Utah,1964,28.9
Utah,1965,30.3
Utah,1965,30.1
Utah,1965,33.7
Utah,1965,45.1
Utah,1965,51.3
Utah,1965,60.5
Utah,1965,70.1
Utah,1965,67.5
Utah,1965,54.9
Utah,1965,51.8
Utah,1965,41.3
Utah,1965,28.3
Utah,1966,25.2
Utah,1966,26.2
Utah,1966,38.2
Utah,1966,45.8
Utah,1966,58.1
Utah,1966,64.5
Utah,1966,72.9
Utah,1966,70.2
Utah,1966,62.2
Utah,1966,48.1
Utah,1966,39.9
Utah,1966,25.4
Utah,1967,25.7
Utah,1967,32.1
Utah,1967,40.7
Utah,1967,41.5
Utah,1967,52.6
Utah,1967,60.0
Utah,1967,72.5
Utah,1967,71.2
Utah,1967,61.8
Utah,1967,50.6
Utah,1967,39.7
Utah,1967,21.1
Utah,1968,21.8
Utah,1968,34.6
Utah,1968,39.6
Utah,1968,41.3
Utah,1968,53.3
Utah,1968,64.7
Utah,1968,71.4
Utah,1968,64.4
Utah,1968,58.4
Utah,1968,49.0
Utah,1968,35.6
Utah,1968,24.2
Utah,1969,30.8
Utah,1969,28.7
Utah,1969,32.3
Utah,1969,46.5
Utah,1969,59.4
Utah,1969,61.2
Utah,1969,71.9
Utah,1969,72.8
Utah,1969,63.4
Utah,1969,43.3
Utah,1969,35.6
Utah,1969,30.4
Utah,1970,28.8
Utah,1970,36.2
Utah,1970,35.6
Utah,1970,39.7
Utah,1970,55.4
Utah,1970,63.8
Utah,1970,71.7
Utah,1970,71.9
Utah,1970,57.0
Utah,1970,44.4
Utah,1970,37.9
Utah,1970,27.0
Utah,1971,28.3
Utah,1971,30.9
Utah,1971,36.3
Utah,1971,44.7
Utah,1971,52.4
Utah,1971,64.4
Utah,1971,72.5
Utah,1971,71.3
Utah,1971,57.0
Utah,1971,45.3
Utah,1971,33.1
Utah,1971,23.5
Utah,1972,28.2
Utah,1972,34.1
Utah,1972,43.7
Utah,1972,45.8
Utah,1972,55.8
Utah,1972,65.7
Utah,1972,72.2
Utah,1972,68.8
Utah,1972,59.3
Utah,1972,48.6
Utah,1972,33.5
Utah,1972,21.2
Utah,1973,17.5
Utah,1973,27.2
Utah,1973,34.2
Utah,1973,41.9
Utah,1973,55.7
Utah,1973,63.7
Utah,1973,70.6
Utah,1973,69.9
Utah,1973,58.5
Utah,1973,49.7
Utah,1973,36.3
Utah,1973,29.3
Utah,1974,21.7
Utah,1974,25.7
Utah,1974,41.6
Utah,1974,43.6
Utah,1974,57.5
Utah,1974,68.2
Utah,1974,71.7
Utah,1974,68.3
Utah,1974,61.1
Utah,1974,50.1
Utah,1974,37.1
Utah,1974,26.2
Utah,1975,24.1
Utah,1975,29.4
Utah,1975,35.6
Utah,1975,38.8
Utah,1975,50.4
Utah,1975,60.6
Utah,1975,71.7
Utah,1975,67.2
Utah,1975,60.5
Utah,1975,47.8
Utah,1975,33.9
Utah,1975,28.6
Utah,1976,25.8
Utah,1976,33.2
Utah,1976,33.3
Utah,1976,44.4
Utah,1976,56.8
Utah,1976,62.9
Utah,1976,72.9
Utah,1976,67.2
Utah,1976,61.1
Utah,1976,46.9
Utah,1976,37.8
Utah,1976,27.5
Utah,1977,24.8
Utah,1977,33.1
Utah,1977,33.8
Utah,1977,48.5
Utah,1977,51.6
Utah,1977,68.7
Utah,1977,71.8
Utah,1977,70.1
Utah,1977,61.9
Utah,1977,51.0
Utah,1977,38.4
Utah,1977,33.6
Utah,1978,29.8
Utah,1978,32.2
Utah,1978,42.2
Utah,1978,45.8
Utah,1978,52.3
Utah,1978,64.6
Utah,1978,71.9
Utah,1978,68.4
Utah,1978,59.4
Utah,1978,52.1
Utah,1978,34.7
Utah,1978,20.9
Utah,1979,17.8
Utah,1979,25.9
Utah,1979,36.2
Utah,1979,45.1
Utah,1979,54.7
Utah,1979,64.0
Utah,1979,71.7
Utah,1979,68.3
Utah,1979,64.5
Utah,1979,52.0
Utah,1979,30.8
Utah,1979,28.7
Utah,1980,29.7
Utah,1980,33.2
Utah,1980,35.2
Utah,1980,45.8
Utah,1980,51.8
Utah,1980,63.9
Utah,1980,72.5
Utah,1980,68.5
Utah,1980,60.8
Utah,1980,48.2
Utah,1980,37.7
Utah,1980,34.4
Utah,1981,31.8
Utah,1981,34.0
Utah,1981,38.4
Utah,1981,49.6
Utah,1981,53.6
Utah,1981,67.3
Utah,1981,72.8
Utah,1981,70.7
Utah,1981,63.2
Utah,1981,46.8
Utah,1981,39.8
Utah,1981,32.1
Utah,1982,25.2
Utah,1982,28.8
Utah,1982,37.6
Utah,1982,42.8
Utah,1982,53.5
Utah,1982,62.5
Utah,1982,70.0
Utah,1982,70.9
Utah,1982,60.0
Utah,1982,44.7
Utah,1982,33.7
Utah,1982,26.9
Utah,1983,29.8
Utah,1983,33.5
Utah,1983,38.7
Utah,1983,40.2
Utah,1983,51.3
Utah,1983,62.3
Utah,1983,70.0
Utah,1983,70.4
Utah,1983,62.8
Utah,1983,50.4
Utah,1983,36.6
Utah,1983,27.2
Utah,1984,20.4
Utah,1984,24.7
Utah,1984,35.3
Utah,1984,42.2
Utah,1984,57.9
Utah,1984,62.1
Utah,1984,71.5
Utah,1984,69.8
Utah,1984,61.3
Utah,1984,43.5
Utah,1984,36.0
Utah,1984,25.7
Utah,1985,23.1
Utah,1985,24.7
Utah,1985,35.8
Utah,1985,49.1
Utah,1985,56.9
Utah,1985,66.8
Utah,1985,72.8
Utah,1985,69.8
Utah,1985,56.7
Utah,1985,48.5
Utah,1985,33.8
Utah,1985,25.8
Utah,1986,30.9
Utah,1986,36.2
Utah,1986,44.2
Utah,1986,45.9
Utah,1986,54.6
Utah,1986,68.1
Utah,1986,69.6
Utah,1986,71.6
Utah,1986,56.4
Utah,1986,47.2
Utah,1986,37.5
Utah,1986,29.0
Utah,1987,24.4
Utah,1987,32.5
Utah,1987,36.5
Utah,1987,50.2
Utah,1987,56.3
Utah,1987,67.0
Utah,1987,69.3
Utah,1987,68.3
Utah,1987,61.6
Utah,1987,52.6
Utah,1987,36.2
Utah,1987,25.9
Utah,1988,21.9
Utah,1988,30.8
Utah,1988,36.6
Utah,1988,47.3
Utah,1988,54.8
Utah,1988,68.6
Utah,1988,74.1
Utah,1988,70.2
Utah,1988,59.6
Utah,1988,55.4
Utah,1988,36.7
Utah,1988,25.6
Utah,1989,20.8
Utah,1989,25.8
Utah,1989,42.8
Utah,1989,51.5
Utah,1989,56.1
Utah,1989,64.0
Utah,1989,74.5
Utah,1989,68.6
Utah,1989,61.7
Utah,1989,49.4
Utah,1989,38.6
Utah,1989,29.1
Utah,1990,28.4
Utah,1990,29.3
Utah,1990,41.5
Utah,1990,50.0
Utah,1990,54.1
Utah,1990,67.1
Utah,1990,72.7
Utah,1990,69.7
Utah,1990,65.1
Utah,1990,49.7
Utah,1990,36.9
Utah,1990,19.8
Utah,1991,22.6
Utah,1991,34.7
Utah,1991,36.2
Utah,1991,43.2
Utah,1991,52.5
Utah,1991,63.5
Utah,1991,72.3
Utah,1991,70.8
Utah,1991,61.3
Utah,1991,50.9
Utah,1991,35.3
Utah,1991,26.4
Utah,1992,24.7
Utah,1992,34.9
Utah,1992,42.0
Utah,1992,52.7
Utah,1992,58.8
Utah,1992,64.4
Utah,1992,69.3
Utah,1992,70.6
Utah,1992,62.2
Utah,1992,52.8
Utah,1992,31.9
Utah,1992,23.4
Utah,1993,25.6
Utah,1993,28.1
Utah,1993,40.4
Utah,1993,45.3
Utah,1993,57.2
Utah,1993,61.4
Utah,1993,67.9
Utah,1993,67.8
Utah,1993,60.5
Utah,1993,48.0
Utah,1993,32.1
Utah,1993,27.7
Utah,1994,30.9
Utah,1994,29.8
Utah,1994,42.4
Utah,1994,47.5
Utah,1994,57.8
Utah,1994,69.4
Utah,1994,74.1
Utah,1994,73.2
Utah,1994,63.4
Utah,1994,47.6
Utah,1994,30.6
Utah,1994,29.4
Utah,1995,29.4
Utah,1995,39.3
Utah,1995,39.6
Utah,1995,44.0
Utah,1995,50.6
Utah,1995,59.9
Utah,1995,69.9
Utah,1995,71.8
Utah,1995,62.6
Utah,1995,49.1
Utah,1995,41.9
Utah,1995,31.9
Utah,1996,29.2
Utah,1996,34.1
Utah,1996,40.0
Utah,1996,46.4
Utah,1996,56.9
Utah,1996,67.9
Utah,1996,74.2
Utah,1996,71.7
Utah,1996,59.0
Utah,1996,48.0
Utah,1996,37.6
Utah,1996,30.0
Utah,1997,27.3
Utah,1997,29.5
Utah,1997,41.6
Utah,1997,42.8
Utah,1997,58.0
Utah,1997,65.2
Utah,1997,69.8
Utah,1997,70.2
Utah,1997,61.7
Utah,1997,48.4
Utah,1997,37.3
Utah,1997,26.4
Utah,1998,31.8
Utah,1998,31.5
Utah,1998,38.1
Utah,1998,43.4
Utah,1998,53.7
Utah,1998,60.0
Utah,1998,73.6
Utah,1998,71.6
Utah,1998,63.0
Utah,1998,47.8
Utah,1998,38.0
Utah,1998,27.0
Utah,1999,31.9
Utah,1999,34.0
Utah,1999,41.9
Utah,1999,41.7
Utah,1999,52.8
Utah,1999,64.0
Utah,1999,71.7
Utah,1999,69.1
Utah,1999,59.8
Utah,1999,51.8
Utah,1999,42.4
Utah,1999,28.8
Utah,2000,31.9
Utah,2000,36.0
Utah,2000,38.8
Utah,2000,51.0
Utah,2000,59.3
Utah,2000,67.3
Utah,2000,74.0
Utah,2000,73.0
Utah,2000,62.0
Utah,2000,49.1
Utah,2000,29.8
Utah,2000,30.4
Utah,2001,26.3
Utah,2001,31.7
Utah,2001,41.4
Utah,2001,47.0
Utah,2001,59.3
Utah,2001,67.1
Utah,2001,72.9
Utah,2001,72.4
Utah,2001,65.2
Utah,2001,52.2
Utah,2001,39.3
Utah,2001,25.0
Utah,2002,26.1
Utah,2002,29.0
Utah,2002,36.0
Utah,2002,49.7
Utah,2002,56.3
Utah,2002,68.7
Utah,2002,76.2
Utah,2002,70.7
Utah,2002,61.0
Utah,2002,47.0
Utah,2002,35.9
Utah,2002,29.3
Utah,2003,35.2
Utah,2003,31.0
Utah,2003,40.3
Utah,2003,45.8
Utah,2003,57.4
Utah,2003,66.0
Utah,2003,77.2
Utah,2003,72.7
Utah,2003,62.2
Utah,2003,55.0
Utah,2003,34.1
Utah,2003,30.3
Utah,2004,24.2
Utah,2004,27.8
Utah,2004,45.6
Utah,2004,48.0
Utah,2004,57.0
Utah,2004,66.1
Utah,2004,72.2
Utah,2004,68.6
Utah,2004,60.2
Utah,2004,48.9
Utah,2004,35.7
Utah,2004,30.1
Utah,2005,32.6
Utah,2005,33.5
Utah,2005,39.0
Utah,2005,45.9
Utah,2005,56.0
Utah,2005,61.8
Utah,2005,74.8
Utah,2005,69.0
Utah,2005,60.8
Utah,2005,50.4
Utah,2005,39.0
Utah,2005,29.2
Utah,2006,29.9
Utah,2006,31.5
Utah,2006,36.3
Utah,2006,48.4
Utah,2006,58.9
Utah,2006,68.8
Utah,2006,75.0
Utah,2006,69.7
Utah,2006,58.1
Utah,2006,47.3
Utah,2006,38.2
Utah,2006,27.9
Utah,2007,22.4
Utah,2007,34.3
Utah,2007,43.0
Utah,2007,48.3
Utah,2007,57.7
Utah,2007,68.2
Utah,2007,76.2
Utah,2007,72.8
Utah,2007,61.7
Utah,2007,48.9
Utah,2007,40.6
Utah,2007,24.6
Utah,2008,22.8
Utah,2008,30.5
Utah,2008,37.2
Utah,2008,43.1
Utah,2008,52.8
Utah,2008,65.0
Utah,2008,74.1
Utah,2008,71.6
Utah,2008,61.9
Utah,2008,50.4
Utah,2008,40.9
Utah,2008,27.0
Utah,2009,29.5
Utah,2009,33.1
Utah,2009,39.2
Utah,2009,45.3
Utah,2009,58.7
Utah,2009,62.0
Utah,2009,73.2
Utah,2009,69.7
Utah,2009,64.3
Utah,2009,45.7
Utah,2009,39.0
Utah,2009,21.6
Utah,2010,27.0
Utah,2010,29.9
Utah,2010,38.0
Utah,2010,44.7
Utah,2010,50.2
Utah,2010,65.4
Utah,2010,73.1
Utah,2010,69.3
Utah,2010,63.8
Utah,2010,51.1
Utah,2010,34.8
Utah,2010,32.5
Utah,2011,25.4
Utah,2011,28.6
Utah,2011,39.4
Utah,2011,43.5
Utah,2011,50.8
Utah,2011,63.3
Utah,2011,71.8
Utah,2011,72.5
Utah,2011,63.2
Utah,2011,50.0
Utah,2011,36.0
Utah,2011,26.8
Utah,2012,31.0
Utah,2012,31.7
Utah,2012,42.6
Utah,2012,49.6
Utah,2012,58.0
Utah,2012,68.7
Utah,2012,73.2
Utah,2012,73.0
Utah,2012,63.6
Utah,2012,50.9
Utah,2012,41.2
Utah,2012,27.8
Utah,2013,19.7
Utah,2013,27.6
Utah,2013,41.0
Utah,2013,45.0
Utah,2013,56.0
Utah,2013,69.2
Utah,2013,74.6
Utah,2013,71.0
Utah,2013,61.4
Utah,2013,46.4
Utah,2013,38.0
Utah,2013,23.1
Utah,2014,30.4
Utah,2014,35.7
Utah,2014,41.0
Utah,2014,46.7
Utah,2014,56.5
Utah,2014,66.0
Utah,2014,74.6
Utah,2014,67.7
Utah,2014,64.2
Utah,2014,53.1
Utah,2014,37.7
Utah,2014,31.7
Utah,2015,32.1
Utah,2015,38.9
Utah,2015,44.9
Utah,2015,47.1
Utah,2015,53.8
Utah,2015,70.0
Utah,2015,70.1
Utah,2015,71.0
Utah,2015,65.5
Utah,2015,54.3
Utah,2015,34.5
Utah,2015,26.6
Utah,2016,26.6
Utah,2016,33.7
Utah,2016,42.2
Utah,2016,47.9
Utah,2016,54.4
Utah,2016,70.9
Utah,2016,73.7
Utah,2016,70.1
Utah,2016,61.1
Utah,2016,53.2
Utah,2016,41.6
Utah,2016,27.4
Utah,2017,25.9
Utah,2017,36.5
Utah,2017,45.3
Utah,2017,45.9
Utah,2017,55.6
Utah,2017,69.4
Utah,2017,75.1
Utah,2017,71.5
Utah,2017,60.8
Utah,2017,48.1
Utah,2017,43.0
Utah,2017,31.5
Utah,2018,33.0
Utah,2018,32.4
Utah,2018,39.2
Utah,2018,48.9
Vermont,1950,23.8
Vermont,1950,14.7
Vermont,1950,20.9
Vermont,1950,37.2
Vermont,1950,52.8
Vermont,1950,62.2
Vermont,1950,65.2
Vermont,1950,62.7
Vermont,1950,52.4
Vermont,1950,47.4
Vermont,1950,37.4
Vermont,1950,22.8
Vermont,1951,19.6
Vermont,1951,21.2
Vermont,1951,29.2
Vermont,1951,41.8
Vermont,1951,52.7
Vermont,1951,60.3
Vermont,1951,65.8
Vermont,1951,62.3
Vermont,1951,56.2
Vermont,1951,46.9
Vermont,1951,28.9
Vermont,1951,21.1
Vermont,1952,18.6
Vermont,1952,20.9
Vermont,1952,27.8
Vermont,1952,42.9
Vermont,1952,48.6
Vermont,1952,62.2
Vermont,1952,68.6
Vermont,1952,64.4
Vermont,1952,57.6
Vermont,1952,42.3
Vermont,1952,35.2
Vermont,1952,23.9
Vermont,1953,22.1
Vermont,1953,22.8
Vermont,1953,30.7
Vermont,1953,41.4
Vermont,1953,54.6
Vermont,1953,62.6
Vermont,1953,66.8
Vermont,1953,62.7
Vermont,1953,56.6
Vermont,1953,46.6
Vermont,1953,38.2
Vermont,1953,28.1
Vermont,1954,11.7
Vermont,1954,24.2
Vermont,1954,27.2
Vermont,1954,41.1
Vermont,1954,50.8
Vermont,1954,61.8
Vermont,1954,63.1
Vermont,1954,60.8
Vermont,1954,54.2
Vermont,1954,49.1
Vermont,1954,34.6
Vermont,1954,21.0
Vermont,1955,13.4
Vermont,1955,18.5
Vermont,1955,26.1
Vermont,1955,42.8
Vermont,1955,56.2
Vermont,1955,62.0
Vermont,1955,69.5
Vermont,1955,67.6
Vermont,1955,54.7
Vermont,1955,46.7
Vermont,1955,31.8
Vermont,1955,13.3
Vermont,1956,18.5
Vermont,1956,20.4
Vermont,1956,21.0
Vermont,1956,36.7
Vermont,1956,46.9
Vermont,1956,61.4
Vermont,1956,62.7
Vermont,1956,62.4
Vermont,1956,52.5
Vermont,1956,45.8
Vermont,1956,34.7
Vermont,1956,24.2
Vermont,1957,8.8
Vermont,1957,22.0
Vermont,1957,28.8
Vermont,1957,42.3
Vermont,1957,51.7
Vermont,1957,64.6
Vermont,1957,64.2
Vermont,1957,60.3
Vermont,1957,57.3
Vermont,1957,45.4
Vermont,1957,36.2
Vermont,1957,26.8
Vermont,1958,18.2
Vermont,1958,11.7
Vermont,1958,31.1
Vermont,1958,42.1
Vermont,1958,48.9
Vermont,1958,56.0
Vermont,1958,65.6
Vermont,1958,63.5
Vermont,1958,56.1
Vermont,1958,44.0
Vermont,1958,34.5
Vermont,1958,10.0
Vermont,1959,14.1
Vermont,1959,11.3
Vermont,1959,25.0
Vermont,1959,41.4
Vermont,1959,55.2
Vermont,1959,61.4
Vermont,1959,68.2
Vermont,1959,67.2
Vermont,1959,59.7
Vermont,1959,45.6
Vermont,1959,33.1
Vermont,1959,23.8
Vermont,1960,15.8
Vermont,1960,22.9
Vermont,1960,21.1
Vermont,1960,41.8
Vermont,1960,57.0
Vermont,1960,61.3
Vermont,1960,63.4
Vermont,1960,63.1
Vermont,1960,57.0
Vermont,1960,43.4
Vermont,1960,36.8
Vermont,1960,16.3
Vermont,1961,8.4
Vermont,1961,18.5
Vermont,1961,27.1
Vermont,1961,38.2
Vermont,1961,50.0
Vermont,1961,60.8
Vermont,1961,65.3
Vermont,1961,64.0
Vermont,1961,63.6
Vermont,1961,48.3
Vermont,1961,34.8
Vermont,1961,22.1
Vermont,1962,14.6
Vermont,1962,12.9
Vermont,1962,28.6
Vermont,1962,40.4
Vermont,1962,52.2
Vermont,1962,61.8
Vermont,1962,61.8
Vermont,1962,63.1
Vermont,1962,53.8
Vermont,1962,44.5
Vermont,1962,30.2
Vermont,1962,17.7
Vermont,1963,15.1
Vermont,1963,11.0
Vermont,1963,27.2
Vermont,1963,38.8
Vermont,1963,51.0
Vermont,1963,62.1
Vermont,1963,67.0
Vermont,1963,60.4
Vermont,1963,52.1
Vermont,1963,50.3
Vermont,1963,38.6
Vermont,1963,11.8
Vermont,1964,18.9
Vermont,1964,16.5
Vermont,1964,29.2
Vermont,1964,39.4
Vermont,1964,55.8
Vermont,1964,60.3
Vermont,1964,67.5
Vermont,1964,59.0
Vermont,1964,53.8
Vermont,1964,43.4
Vermont,1964,33.4
Vermont,1964,21.4
Vermont,1965,12.3
Vermont,1965,16.1
Vermont,1965,25.7
Vermont,1965,37.0
Vermont,1965,54.6
Vermont,1965,59.7
Vermont,1965,62.1
Vermont,1965,63.4
Vermont,1965,56.4
Vermont,1965,44.0
Vermont,1965,30.9
Vermont,1965,24.0
Vermont,1966,15.0
Vermont,1966,17.6
Vermont,1966,28.8
Vermont,1966,38.0
Vermont,1966,48.6
Vermont,1966,61.6
Vermont,1966,65.3
Vermont,1966,63.6
Vermont,1966,53.2
Vermont,1966,44.1
Vermont,1966,37.8
Vermont,1966,21.8
Vermont,1967,21.7
Vermont,1967,11.4
Vermont,1967,23.0
Vermont,1967,38.1
Vermont,1967,44.9
Vermont,1967,64.4
Vermont,1967,66.9
Vermont,1967,64.0
Vermont,1967,55.5
Vermont,1967,46.5
Vermont,1967,29.5
Vermont,1967,22.7
Vermont,1968,8.7
Vermont,1968,12.2
Vermont,1968,30.2
Vermont,1968,44.9
Vermont,1968,50.2
Vermont,1968,59.6
Vermont,1968,66.8
Vermont,1968,61.6
Vermont,1968,59.1
Vermont,1968,47.9
Vermont,1968,30.9
Vermont,1968,17.2
Vermont,1969,16.2
Vermont,1969,19.2
Vermont,1969,25.3
Vermont,1969,40.4
Vermont,1969,50.2
Vermont,1969,61.5
Vermont,1969,64.6
Vermont,1969,65.5
Vermont,1969,57.1
Vermont,1969,44.6
Vermont,1969,35.1
Vermont,1969,18.8
Vermont,1970,5.0
Vermont,1970,17.4
Vermont,1970,25.9
Vermont,1970,40.2
Vermont,1970,53.6
Vermont,1970,61.2
Vermont,1970,67.2
Vermont,1970,65.0
Vermont,1970,57.0
Vermont,1970,48.4
Vermont,1970,36.4
Vermont,1970,15.1
Vermont,1971,9.1
Vermont,1971,18.8
Vermont,1971,24.2
Vermont,1971,36.1
Vermont,1971,51.5
Vermont,1971,61.3
Vermont,1971,65.0
Vermont,1971,63.4
Vermont,1971,59.8
Vermont,1971,51.2
Vermont,1971,30.4
Vermont,1971,21.6
