state,year,tmin
South Carolina,1977,45.5
South Carolina,1977,51.4
South Carolina,1977,58.9
South Carolina,1977,65.3
South Carolina,1977,70.0
South Carolina,1977,68.8
South Carolina,1977,65.0
South Carolina,1977,47.9
South Carolina,1977,45.2
South Carolina,1977,34.0
South Carolina,1978,27.2
South Carolina,1978,27.7
South Carolina,1978,39.1
South Carolina,1978,49.6
South Carolina,1978,57.6
South Carolina,1978,65.7
South Carolina,1978,68.9
South Carolina,1978,69.1
South Carolina,1978,64.4
South Carolina,1978,47.9
South Carolina,1978,47.1
South Carolina,1978,34.7
South Carolina,1979,29.0
South Carolina,1979,30.9
South Carolina,1979,42.6
South Carolina,1979,50.6
South Carolina,1979,58.4
South Carolina,1979,62.7
South Carolina,1979,68.3
South Carolina,1979,67.3
South Carolina,1979,65.2
South Carolina,1979,48.8
South Carolina,1979,42.9
South Carolina,1979,33.3
South Carolina,1980,35.8
South Carolina,1980,29.5
South Carolina,1980,39.9
South Carolina,1980,49.5
South Carolina,1980,57.5
South Carolina,1980,64.8
South Carolina,1980,70.0
South Carolina,1980,68.6
South Carolina,1980,66.1
South Carolina,1980,48.7
South Carolina,1980,39.2
South Carolina,1980,32.0
South Carolina,1981,25.8
South Carolina,1981,33.6
South Carolina,1981,37.0
South Carolina,1981,52.2
South Carolina,1981,54.2
South Carolina,1981,69.2
South Carolina,1981,70.3
South Carolina,1981,67.4
South Carolina,1981,58.4
South Carolina,1981,47.4
South Carolina,1981,39.0
South Carolina,1981,31.6
South Carolina,1982,29.0
South Carolina,1982,38.5
South Carolina,1982,44.2
South Carolina,1982,48.3
South Carolina,1982,58.9
South Carolina,1982,66.4
South Carolina,1982,69.9
South Carolina,1982,67.7
South Carolina,1982,61.1
South Carolina,1982,51.1
South Carolina,1982,44.0
South Carolina,1982,41.0
South Carolina,1983,31.5
South Carolina,1983,34.2
South Carolina,1983,41.7
South Carolina,1983,45.0
South Carolina,1983,56.6
South Carolina,1983,63.2
South Carolina,1983,69.2
South Carolina,1983,69.0
South Carolina,1983,61.2
South Carolina,1983,52.3
South Carolina,1983,39.8
South Carolina,1983,32.9
South Carolina,1984,30.8
South Carolina,1984,35.9
South Carolina,1984,40.8
South Carolina,1984,48.3
South Carolina,1984,56.3
South Carolina,1984,65.2
South Carolina,1984,67.9
South Carolina,1984,68.2
South Carolina,1984,58.7
South Carolina,1984,57.1
South Carolina,1984,37.0
South Carolina,1984,40.3
South Carolina,1985,27.7
South Carolina,1985,35.6
South Carolina,1985,42.9
South Carolina,1985,49.6
South Carolina,1985,58.1
South Carolina,1985,65.5
South Carolina,1985,68.6
South Carolina,1985,67.4
South Carolina,1985,61.0
South Carolina,1985,58.3
South Carolina,1985,53.2
South Carolina,1985,31.0
South Carolina,1986,29.6
South Carolina,1986,39.6
South Carolina,1986,41.3
South Carolina,1986,48.0
South Carolina,1986,58.0
South Carolina,1986,68.2
South Carolina,1986,71.4
South Carolina,1986,68.4
South Carolina,1986,64.6
South Carolina,1986,53.9
South Carolina,1986,49.8
South Carolina,1986,36.5
South Carolina,1987,32.5
South Carolina,1987,34.8
South Carolina,1987,41.4
South Carolina,1987,46.2
South Carolina,1987,59.4
South Carolina,1987,67.0
South Carolina,1987,69.4
South Carolina,1987,70.9
South Carolina,1987,64.1
South Carolina,1987,42.6
South Carolina,1987,42.3
South Carolina,1987,37.3
South Carolina,1988,28.8
South Carolina,1988,32.7
South Carolina,1988,40.3
South Carolina,1988,48.1
South Carolina,1988,54.6
South Carolina,1988,61.3
South Carolina,1988,68.5
South Carolina,1988,70.2
South Carolina,1988,64.0
South Carolina,1988,45.3
South Carolina,1988,42.6
South Carolina,1988,32.0
South Carolina,1989,37.4
South Carolina,1989,38.2
South Carolina,1989,44.5
South Carolina,1989,48.3
South Carolina,1989,54.6
South Carolina,1989,67.2
South Carolina,1989,69.5
South Carolina,1989,68.4
South Carolina,1989,64.0
South Carolina,1989,51.6
South Carolina,1989,42.5
South Carolina,1989,28.0
South Carolina,1990,38.2
South Carolina,1990,42.2
South Carolina,1990,46.0
South Carolina,1990,47.9
South Carolina,1990,57.9
South Carolina,1990,65.2
South Carolina,1990,69.8
South Carolina,1990,69.3
South Carolina,1990,62.1
South Carolina,1990,53.8
South Carolina,1990,41.9
South Carolina,1990,40.3
South Carolina,1991,36.8
South Carolina,1991,38.2
South Carolina,1991,44.8
South Carolina,1991,54.2
South Carolina,1991,63.6
South Carolina,1991,66.3
South Carolina,1991,71.6
South Carolina,1991,69.4
South Carolina,1991,62.0
South Carolina,1991,50.4
South Carolina,1991,38.7
South Carolina,1991,37.6
South Carolina,1992,34.7
South Carolina,1992,38.9
South Carolina,1992,40.5
South Carolina,1992,48.0
South Carolina,1992,54.5
South Carolina,1992,64.6
South Carolina,1992,70.7
South Carolina,1992,67.8
South Carolina,1992,63.7
South Carolina,1992,47.9
South Carolina,1992,44.6
South Carolina,1992,36.1
South Carolina,1993,38.6
South Carolina,1993,34.4
South Carolina,1993,39.8
South Carolina,1993,44.8
South Carolina,1993,57.9
South Carolina,1993,66.2
South Carolina,1993,71.8
South Carolina,1993,68.7
South Carolina,1993,64.2
South Carolina,1993,51.4
South Carolina,1993,42.2
South Carolina,1993,32.9
South Carolina,1994,29.9
South Carolina,1994,37.0
South Carolina,1994,43.6
South Carolina,1994,50.4
South Carolina,1994,55.0
South Carolina,1994,67.9
South Carolina,1994,70.1
South Carolina,1994,67.1
South Carolina,1994,61.0
South Carolina,1994,51.3
South Carolina,1994,45.6
South Carolina,1994,40.3
South Carolina,1995,34.2
South Carolina,1995,34.2
South Carolina,1995,44.0
South Carolina,1995,50.5
South Carolina,1995,59.3
South Carolina,1995,65.4
South Carolina,1995,70.4
South Carolina,1995,70.9
South Carolina,1995,62.8
South Carolina,1995,54.0
South Carolina,1995,37.9
South Carolina,1995,31.4
South Carolina,1996,31.9
South Carolina,1996,35.3
South Carolina,1996,38.5
South Carolina,1996,47.8
South Carolina,1996,59.5
South Carolina,1996,65.4
South Carolina,1996,70.0
South Carolina,1996,68.0
South Carolina,1996,62.5
South Carolina,1996,50.0
South Carolina,1996,38.3
South Carolina,1996,35.9
South Carolina,1997,35.4
South Carolina,1997,39.2
South Carolina,1997,47.7
South Carolina,1997,45.9
South Carolina,1997,53.0
South Carolina,1997,64.1
South Carolina,1997,69.8
South Carolina,1997,66.1
South Carolina,1997,62.9
South Carolina,1997,52.0
South Carolina,1997,39.1
South Carolina,1997,35.5
South Carolina,1998,38.1
South Carolina,1998,39.2
South Carolina,1998,41.6
South Carolina,1998,50.5
South Carolina,1998,61.3
South Carolina,1998,68.1
South Carolina,1998,71.4
South Carolina,1998,68.3
South Carolina,1998,64.1
South Carolina,1998,52.1
South Carolina,1998,45.7
South Carolina,1998,40.9
South Carolina,1999,36.3
South Carolina,1999,36.8
South Carolina,1999,38.0
South Carolina,1999,53.3
South Carolina,1999,55.9
South Carolina,1999,65.2
South Carolina,1999,70.7
South Carolina,1999,70.7
South Carolina,1999,60.2
South Carolina,1999,51.6
South Carolina,1999,44.2
South Carolina,1999,34.4
South Carolina,2000,32.9
South Carolina,2000,35.7
South Carolina,2000,44.5
South Carolina,2000,47.8
South Carolina,2000,60.0
South Carolina,2000,66.5
South Carolina,2000,68.8
South Carolina,2000,68.4
South Carolina,2000,62.6
South Carolina,2000,48.2
South Carolina,2000,39.6
South Carolina,2000,28.1
South Carolina,2001,31.4
South Carolina,2001,39.5
South Carolina,2001,40.7
South Carolina,2001,50.4
South Carolina,2001,57.3
South Carolina,2001,66.7
South Carolina,2001,68.5
South Carolina,2001,69.2
South Carolina,2001,60.4
South Carolina,2001,46.5
South Carolina,2001,44.8
South Carolina,2001,39.8
South Carolina,2002,34.9
South Carolina,2002,34.7
South Carolina,2002,43.0
South Carolina,2002,55.1
South Carolina,2002,56.0
South Carolina,2002,66.2
South Carolina,2002,70.7
South Carolina,2002,68.4
South Carolina,2002,67.1
South Carolina,2002,58.0
South Carolina,2002,40.4
South Carolina,2002,33.4
South Carolina,2003,30.1
South Carolina,2003,35.6
South Carolina,2003,46.5
South Carolina,2003,50.0
South Carolina,2003,60.2
South Carolina,2003,65.5
South Carolina,2003,69.9
South Carolina,2003,70.7
South Carolina,2003,61.8
South Carolina,2003,51.6
South Carolina,2003,45.5
South Carolina,2003,30.2
South Carolina,2004,30.8
South Carolina,2004,33.9
South Carolina,2004,43.6
South Carolina,2004,48.4
South Carolina,2004,62.3
South Carolina,2004,69.0
South Carolina,2004,70.0
South Carolina,2004,67.6
South Carolina,2004,64.7
South Carolina,2004,56.9
South Carolina,2004,45.4
South Carolina,2004,33.1
South Carolina,2005,36.3
South Carolina,2005,37.4
South Carolina,2005,40.2
South Carolina,2005,47.4
South Carolina,2005,55.2
South Carolina,2005,67.1
South Carolina,2005,72.0
South Carolina,2005,71.4
South Carolina,2005,65.8
South Carolina,2005,54.4
South Carolina,2005,42.7
South Carolina,2005,32.6
South Carolina,2006,38.7
South Carolina,2006,35.1
South Carolina,2006,42.0
South Carolina,2006,52.0
South Carolina,2006,56.2
South Carolina,2006,64.9
South Carolina,2006,69.3
South Carolina,2006,71.0
South Carolina,2006,62.3
South Carolina,2006,49.2
South Carolina,2006,41.7
South Carolina,2006,38.6
South Carolina,2007,37.5
South Carolina,2007,32.7
South Carolina,2007,44.7
South Carolina,2007,46.9
South Carolina,2007,55.6
South Carolina,2007,66.0
South Carolina,2007,67.9
South Carolina,2007,72.3
South Carolina,2007,64.4
South Carolina,2007,57.3
South Carolina,2007,39.9
South Carolina,2007,40.4
South Carolina,2008,33.1
South Carolina,2008,37.6
South Carolina,2008,41.5
South Carolina,2008,49.6
South Carolina,2008,56.3
South Carolina,2008,67.6
South Carolina,2008,68.6
South Carolina,2008,69.1
South Carolina,2008,64.4
South Carolina,2008,49.1
South Carolina,2008,38.1
South Carolina,2008,40.1
South Carolina,2009,33.4
South Carolina,2009,33.8
South Carolina,2009,42.9
South Carolina,2009,48.8
South Carolina,2009,61.0
South Carolina,2009,68.1
South Carolina,2009,67.9
South Carolina,2009,70.0
South Carolina,2009,63.6
South Carolina,2009,51.9
South Carolina,2009,45.0
South Carolina,2009,34.8
South Carolina,2010,29.4
South Carolina,2010,30.7
South Carolina,2010,40.1
South Carolina,2010,50.0
South Carolina,2010,62.2
South Carolina,2010,70.8
South Carolina,2010,71.5
South Carolina,2010,72.3
South Carolina,2010,64.5
South Carolina,2010,50.6
South Carolina,2010,41.0
South Carolina,2010,27.0
South Carolina,2011,29.5
South Carolina,2011,38.2
South Carolina,2011,43.6
South Carolina,2011,52.0
South Carolina,2011,59.1
South Carolina,2011,68.5
South Carolina,2011,71.7
South Carolina,2011,70.1
South Carolina,2011,63.5
South Carolina,2011,48.4
South Carolina,2011,42.2
South Carolina,2011,38.5
South Carolina,2012,36.0
South Carolina,2012,38.6
South Carolina,2012,51.1
South Carolina,2012,51.4
South Carolina,2012,61.9
South Carolina,2012,63.5
South Carolina,2012,71.8
South Carolina,2012,68.9
South Carolina,2012,63.0
South Carolina,2012,52.6
South Carolina,2012,38.0
South Carolina,2012,41.2
South Carolina,2013,38.8
South Carolina,2013,35.5
South Carolina,2013,36.2
South Carolina,2013,50.2
South Carolina,2013,56.8
South Carolina,2013,67.9
South Carolina,2013,70.7
South Carolina,2013,68.8
South Carolina,2013,62.9
South Carolina,2013,53.1
South Carolina,2013,39.2
South Carolina,2013,38.9
South Carolina,2014,27.9
South Carolina,2014,36.7
South Carolina,2014,37.5
South Carolina,2014,50.6
South Carolina,2014,59.4
South Carolina,2014,67.6
South Carolina,2014,69.1
South Carolina,2014,68.1
South Carolina,2014,66.1
South Carolina,2014,51.9
South Carolina,2014,36.8
South Carolina,2014,38.3
South Carolina,2015,32.8
South Carolina,2015,29.8
South Carolina,2015,44.9
South Carolina,2015,53.8
South Carolina,2015,59.3
South Carolina,2015,69.1
South Carolina,2015,71.0
South Carolina,2015,69.2
South Carolina,2015,64.9
South Carolina,2015,52.5
South Carolina,2015,47.9
South Carolina,2015,48.6
South Carolina,2016,32.6
South Carolina,2016,37.1
South Carolina,2016,48.3
South Carolina,2016,50.5
South Carolina,2016,59.1
South Carolina,2016,68.7
South Carolina,2016,72.5
South Carolina,2016,72.2
South Carolina,2016,67.2
South Carolina,2016,54.1
South Carolina,2016,42.0
South Carolina,2016,38.9
South Carolina,2017,40.8
South Carolina,2017,42.0
South Carolina,2017,42.4
South Carolina,2017,55.4
South Carolina,2017,59.9
South Carolina,2017,67.1
South Carolina,2017,70.9
South Carolina,2017,70.2
South Carolina,2017,63.3
South Carolina,2017,54.6
South Carolina,2017,41.9
South Carolina,2017,37.6
South Carolina,2018,28.4
South Carolina,2018,47.1
South Carolina,2018,40.4
South Carolina,2018,47.1
South Dakota,1950,-9.4
South Dakota,1950,7.2
South Dakota,1950,13.0
South Dakota,1950,26.4
South Dakota,1950,39.7
South Dakota,1950,50.5
South Dakota,1950,54.3
South Dakota,1950,52.5
South Dakota,1950,46.3
South Dakota,1950,36.5
South Dakota,1950,16.2
South Dakota,1950,8.3
South Dakota,1951,2.3
South Dakota,1951,9.9
South Dakota,1951,8.5
South Dakota,1951,28.7
South Dakota,1951,43.8
South Dakota,1951,47.8
South Dakota,1951,57.4
South Dakota,1951,55.4
South Dakota,1951,42.4
South Dakota,1951,33.4
South Dakota,1951,16.3
South Dakota,1951,1.0
South Dakota,1952,0.7
South Dakota,1952,13.8
South Dakota,1952,13.7
South Dakota,1952,33.7
South Dakota,1952,43.2
South Dakota,1952,55.4
South Dakota,1952,57.0
South Dakota,1952,56.1
South Dakota,1952,47.9
South Dakota,1952,29.4
South Dakota,1952,19.6
South Dakota,1952,12.4
South Dakota,1953,11.0
South Dakota,1953,12.6
South Dakota,1953,21.1
South Dakota,1953,27.8
South Dakota,1953,41.5
South Dakota,1953,55.4
South Dakota,1953,58.1
South Dakota,1953,58.3
South Dakota,1953,44.7
South Dakota,1953,38.2
South Dakota,1953,25.4
South Dakota,1953,13.0
South Dakota,1954,-0.5
South Dakota,1954,24.0
South Dakota,1954,15.7
South Dakota,1954,30.9
South Dakota,1954,39.4
South Dakota,1954,52.6
South Dakota,1954,61.0
South Dakota,1954,56.8
South Dakota,1954,47.5
South Dakota,1954,33.8
South Dakota,1954,26.2
South Dakota,1954,15.3
South Dakota,1955,7.9
South Dakota,1955,3.0
South Dakota,1955,15.3
South Dakota,1955,36.5
South Dakota,1955,46.2
South Dakota,1955,51.6
South Dakota,1955,61.9
South Dakota,1955,60.3
South Dakota,1955,46.1
South Dakota,1955,34.7
South Dakota,1955,10.2
South Dakota,1955,2.0
South Dakota,1956,3.6
South Dakota,1956,3.2
South Dakota,1956,17.8
South Dakota,1956,25.6
South Dakota,1956,44.5
South Dakota,1956,57.4
South Dakota,1956,56.8
South Dakota,1956,55.5
South Dakota,1956,43.7
South Dakota,1956,36.6
South Dakota,1956,21.6
South Dakota,1956,14.6
South Dakota,1957,-3.5
South Dakota,1957,10.2
South Dakota,1957,19.8
South Dakota,1957,30.7
South Dakota,1957,43.5
South Dakota,1957,51.3
South Dakota,1957,61.5
South Dakota,1957,58.3
South Dakota,1957,43.9
South Dakota,1957,37.1
South Dakota,1957,23.1
South Dakota,1957,17.0
South Dakota,1958,12.2
South Dakota,1958,5.6
South Dakota,1958,19.8
South Dakota,1958,32.1
South Dakota,1958,44.9
South Dakota,1958,49.8
South Dakota,1958,54.9
South Dakota,1958,56.8
South Dakota,1958,47.1
South Dakota,1958,34.3
South Dakota,1958,20.8
South Dakota,1958,6.9
South Dakota,1959,1.3
South Dakota,1959,2.3
South Dakota,1959,23.4
South Dakota,1959,29.9
South Dakota,1959,42.4
South Dakota,1959,56.0
South Dakota,1959,57.1
South Dakota,1959,59.0
South Dakota,1959,45.5
South Dakota,1959,30.2
South Dakota,1959,14.0
South Dakota,1959,19.6
South Dakota,1960,5.7
South Dakota,1960,5.2
South Dakota,1960,10.2
South Dakota,1960,32.8
South Dakota,1960,41.6
South Dakota,1960,52.2
South Dakota,1960,59.2
South Dakota,1960,56.6
South Dakota,1960,47.2
South Dakota,1960,34.3
South Dakota,1960,20.2
South Dakota,1960,9.0
South Dakota,1961,7.0
South Dakota,1961,13.8
South Dakota,1961,25.7
South Dakota,1961,27.2
South Dakota,1961,41.7
South Dakota,1961,53.9
South Dakota,1961,56.8
South Dakota,1961,59.0
South Dakota,1961,42.9
South Dakota,1961,34.6
South Dakota,1961,19.5
South Dakota,1961,4.7
South Dakota,1962,2.5
South Dakota,1962,7.1
South Dakota,1962,14.8
South Dakota,1962,31.8
South Dakota,1962,47.0
South Dakota,1962,53.9
South Dakota,1962,56.9
South Dakota,1962,55.4
South Dakota,1962,43.1
South Dakota,1962,36.7
South Dakota,1962,25.5
South Dakota,1962,11.8
South Dakota,1963,-4.4
South Dakota,1963,11.1
South Dakota,1963,25.1
South Dakota,1963,33.5
South Dakota,1963,43.3
South Dakota,1963,56.5
South Dakota,1963,60.7
South Dakota,1963,57.8
South Dakota,1963,51.0
South Dakota,1963,42.8
South Dakota,1963,23.0
South Dakota,1963,4.5
South Dakota,1964,10.6
South Dakota,1964,13.7
South Dakota,1964,13.3
South Dakota,1964,33.6
South Dakota,1964,45.8
South Dakota,1964,52.8
South Dakota,1964,61.4
South Dakota,1964,53.6
South Dakota,1964,43.6
South Dakota,1964,33.1
South Dakota,1964,17.3
South Dakota,1964,2.6
South Dakota,1965,2.4
South Dakota,1965,5.2
South Dakota,1965,8.5
South Dakota,1965,33.1
South Dakota,1965,43.5
South Dakota,1965,53.8
South Dakota,1965,58.9
South Dakota,1965,55.6
South Dakota,1965,38.9
South Dakota,1965,36.8
South Dakota,1965,20.7
South Dakota,1965,17.3
South Dakota,1966,-4.5
South Dakota,1966,3.8
South Dakota,1966,23.1
South Dakota,1966,27.9
South Dakota,1966,39.9
South Dakota,1966,53.1
South Dakota,1966,63.2
South Dakota,1966,53.7
South Dakota,1966,46.6
South Dakota,1966,33.0
South Dakota,1966,17.5
South Dakota,1966,11.2
South Dakota,1967,9.5
South Dakota,1967,5.9
South Dakota,1967,22.7
South Dakota,1967,32.1
South Dakota,1967,38.7
South Dakota,1967,52.1
South Dakota,1967,55.7
South Dakota,1967,53.7
South Dakota,1967,46.8
South Dakota,1967,34.3
South Dakota,1967,20.2
South Dakota,1967,8.0
South Dakota,1968,4.4
South Dakota,1968,9.6
South Dakota,1968,23.8
South Dakota,1968,30.6
South Dakota,1968,38.8
South Dakota,1968,53.1
South Dakota,1968,57.6
South Dakota,1968,55.0
South Dakota,1968,45.2
South Dakota,1968,34.9
South Dakota,1968,23.2
South Dakota,1968,5.3
South Dakota,1969,-2.4
South Dakota,1969,10.8
South Dakota,1969,11.7
South Dakota,1969,35.5
South Dakota,1969,44.2
South Dakota,1969,47.9
South Dakota,1969,58.8
South Dakota,1969,59.0
South Dakota,1969,48.6
South Dakota,1969,30.7
South Dakota,1969,22.8
South Dakota,1969,12.2
South Dakota,1970,-1.3
South Dakota,1970,11.3
South Dakota,1970,15.0
South Dakota,1970,30.1
South Dakota,1970,43.9
South Dakota,1970,54.6
South Dakota,1970,58.8
South Dakota,1970,57.8
South Dakota,1970,45.7
South Dakota,1970,32.1
South Dakota,1970,21.5
South Dakota,1970,4.9
South Dakota,1971,0.2
South Dakota,1971,7.6
South Dakota,1971,19.7
South Dakota,1971,33.2
South Dakota,1971,41.3
South Dakota,1971,56.6
South Dakota,1971,53.7
South Dakota,1971,56.8
South Dakota,1971,45.1
South Dakota,1971,35.9
South Dakota,1971,22.6
South Dakota,1971,6.3
South Dakota,1972,-1.3
South Dakota,1972,4.7
South Dakota,1972,20.6
South Dakota,1972,31.9
South Dakota,1972,46.1
South Dakota,1972,53.6
South Dakota,1972,55.3
South Dakota,1972,56.7
South Dakota,1972,45.0
South Dakota,1972,31.3
South Dakota,1972,21.7
South Dakota,1972,3.7
South Dakota,1973,8.9
South Dakota,1973,13.5
South Dakota,1973,28.2
South Dakota,1973,31.3
South Dakota,1973,40.9
South Dakota,1973,52.8
South Dakota,1973,57.6
South Dakota,1973,59.6
South Dakota,1973,45.5
South Dakota,1973,38.0
South Dakota,1973,21.5
South Dakota,1973,9.6
South Dakota,1974,4.3
South Dakota,1974,13.2
South Dakota,1974,21.4
South Dakota,1974,33.3
South Dakota,1974,41.4
South Dakota,1974,51.2
South Dakota,1974,62.1
South Dakota,1974,52.7
South Dakota,1974,40.9
South Dakota,1974,35.1
South Dakota,1974,22.3
South Dakota,1974,13.0
South Dakota,1975,8.2
South Dakota,1975,4.6
South Dakota,1975,14.4
South Dakota,1975,30.4
South Dakota,1975,43.8
South Dakota,1975,53.0
South Dakota,1975,61.4
South Dakota,1975,56.9
South Dakota,1975,43.1
South Dakota,1975,34.9
South Dakota,1975,20.3
South Dakota,1975,12.2
South Dakota,1976,6.0
South Dakota,1976,19.1
South Dakota,1976,19.4
South Dakota,1976,35.8
South Dakota,1976,41.3
South Dakota,1976,53.4
South Dakota,1976,59.8
South Dakota,1976,58.7
South Dakota,1976,45.8
South Dakota,1976,29.7
South Dakota,1976,14.2
South Dakota,1976,7.6
South Dakota,1977,-4.8
South Dakota,1977,17.2
South Dakota,1977,23.9
South Dakota,1977,37.3
South Dakota,1977,50.4
South Dakota,1977,55.8
South Dakota,1977,60.3
South Dakota,1977,52.8
South Dakota,1977,48.1
South Dakota,1977,35.0
South Dakota,1977,19.9
South Dakota,1977,7.1
South Dakota,1978,-7.2
South Dakota,1978,0.6
South Dakota,1978,19.9
South Dakota,1978,34.2
South Dakota,1978,45.0
South Dakota,1978,52.3
South Dakota,1978,58.4
South Dakota,1978,55.8
South Dakota,1978,50.1
South Dakota,1978,33.4
South Dakota,1978,16.1
South Dakota,1978,4.1
South Dakota,1979,-7.9
South Dakota,1979,-3.4
South Dakota,1979,19.6
South Dakota,1979,30.5
South Dakota,1979,39.9
South Dakota,1979,52.6
South Dakota,1979,59.3
South Dakota,1979,56.2
South Dakota,1979,48.1
South Dakota,1979,34.3
South Dakota,1979,19.2
South Dakota,1979,15.1
South Dakota,1980,4.6
South Dakota,1980,9.6
South Dakota,1980,17.2
South Dakota,1980,33.8
South Dakota,1980,44.5
South Dakota,1980,54.4
South Dakota,1980,59.7
South Dakota,1980,56.5
South Dakota,1980,46.1
South Dakota,1980,33.7
South Dakota,1980,25.6
South Dakota,1980,12.5
South Dakota,1981,13.2
South Dakota,1981,13.5
South Dakota,1981,22.6
South Dakota,1981,36.8
South Dakota,1981,42.7
South Dakota,1981,52.6
South Dakota,1981,60.1
South Dakota,1981,57.2
South Dakota,1981,46.2
South Dakota,1981,35.2
South Dakota,1981,25.7
South Dakota,1981,10.6
South Dakota,1982,-7.4
South Dakota,1982,7.8
South Dakota,1982,20.4
South Dakota,1982,29.2
South Dakota,1982,45.7
South Dakota,1982,49.5
South Dakota,1982,59.3
South Dakota,1982,57.6
South Dakota,1982,46.1
South Dakota,1982,35.2
South Dakota,1982,18.3
South Dakota,1982,14.3
South Dakota,1983,15.2
South Dakota,1983,19.4
South Dakota,1983,24.6
South Dakota,1983,28.7
South Dakota,1983,39.1
South Dakota,1983,52.0
South Dakota,1983,61.7
South Dakota,1983,62.8
South Dakota,1983,46.2
South Dakota,1983,35.8
South Dakota,1983,24.0
South Dakota,1983,-6.9
South Dakota,1984,10.4
South Dakota,1984,20.2
South Dakota,1984,19.4
South Dakota,1984,32.8
South Dakota,1984,41.1
South Dakota,1984,53.6
South Dakota,1984,58.9
South Dakota,1984,59.5
South Dakota,1984,41.7
South Dakota,1984,34.8
South Dakota,1984,21.5
South Dakota,1984,3.9
South Dakota,1985,2.0
South Dakota,1985,6.4
South Dakota,1985,22.9
South Dakota,1985,35.5
South Dakota,1985,46.7
South Dakota,1985,49.2
South Dakota,1985,58.9
South Dakota,1985,54.2
South Dakota,1985,45.9
South Dakota,1985,33.5
South Dakota,1985,8.7
South Dakota,1985,2.3
South Dakota,1986,13.8
South Dakota,1986,8.5
South Dakota,1986,28.3
South Dakota,1986,33.4
South Dakota,1986,44.4
South Dakota,1986,56.3
South Dakota,1986,59.2
South Dakota,1986,53.9
South Dakota,1986,46.6
South Dakota,1986,36.3
South Dakota,1986,17.8
South Dakota,1986,15.3
South Dakota,1987,14.3
South Dakota,1987,21.5
South Dakota,1987,23.2
South Dakota,1987,36.5
South Dakota,1987,49.1
South Dakota,1987,55.3
South Dakota,1987,61.1
South Dakota,1987,55.1
South Dakota,1987,46.0
South Dakota,1987,30.5
South Dakota,1987,26.4
South Dakota,1987,15.6
South Dakota,1988,1.6
South Dakota,1988,6.4
South Dakota,1988,21.7
South Dakota,1988,30.4
South Dakota,1988,48.2
South Dakota,1988,60.6
South Dakota,1988,60.4
South Dakota,1988,57.7
South Dakota,1988,45.6
South Dakota,1988,32.7
South Dakota,1988,22.6
South Dakota,1988,12.6
South Dakota,1989,11.5
South Dakota,1989,-0.3
South Dakota,1989,17.1
South Dakota,1989,33.3
South Dakota,1989,43.1
South Dakota,1989,50.6
South Dakota,1989,62.0
South Dakota,1989,58.2
South Dakota,1989,46.3
South Dakota,1989,34.2
South Dakota,1989,21.2
South Dakota,1989,2.9
South Dakota,1990,17.8
South Dakota,1990,13.5
South Dakota,1990,24.5
South Dakota,1990,30.7
South Dakota,1990,42.1
South Dakota,1990,54.6
South Dakota,1990,58.1
South Dakota,1990,58.0
South Dakota,1990,50.0
South Dakota,1990,32.5
South Dakota,1990,23.7
South Dakota,1990,2.9
South Dakota,1991,3.6
South Dakota,1991,18.7
South Dakota,1991,23.7
South Dakota,1991,35.4
South Dakota,1991,47.6
South Dakota,1991,58.5
South Dakota,1991,59.0
South Dakota,1991,59.2
South Dakota,1991,46.9
South Dakota,1991,31.2
South Dakota,1991,17.3
South Dakota,1991,16.3
South Dakota,1992,16.0
South Dakota,1992,21.3
South Dakota,1992,26.2
South Dakota,1992,31.7
South Dakota,1992,43.5
South Dakota,1992,51.5
South Dakota,1992,53.7
South Dakota,1992,52.6
South Dakota,1992,45.0
South Dakota,1992,33.7
South Dakota,1992,22.9
South Dakota,1992,7.2
South Dakota,1993,2.7
South Dakota,1993,4.4
South Dakota,1993,22.1
South Dakota,1993,32.1
South Dakota,1993,43.5
South Dakota,1993,50.6
South Dakota,1993,56.4
South Dakota,1993,55.9
South Dakota,1993,41.8
South Dakota,1993,32.0
South Dakota,1993,17.9
South Dakota,1993,14.5
South Dakota,1994,0.5
South Dakota,1994,1.9
South Dakota,1994,24.4
South Dakota,1994,31.4
South Dakota,1994,46.6
South Dakota,1994,55.2
South Dakota,1994,55.8
South Dakota,1994,55.5
South Dakota,1994,48.6
South Dakota,1994,38.4
South Dakota,1994,23.6
South Dakota,1994,14.2
South Dakota,1995,9.9
South Dakota,1995,14.9
South Dakota,1995,20.7
South Dakota,1995,29.3
South Dakota,1995,42.2
South Dakota,1995,54.5
South Dakota,1995,58.6
South Dakota,1995,60.5
South Dakota,1995,45.9
South Dakota,1995,35.3
South Dakota,1995,19.4
South Dakota,1995,12.4
South Dakota,1996,-0.4
South Dakota,1996,12.0
South Dakota,1996,13.5
South Dakota,1996,29.4
South Dakota,1996,42.5
South Dakota,1996,55.0
South Dakota,1996,56.3
South Dakota,1996,56.9
South Dakota,1996,46.9
South Dakota,1996,33.6
South Dakota,1996,14.0
South Dakota,1996,2.6
South Dakota,1997,1.2
South Dakota,1997,13.6
South Dakota,1997,20.4
South Dakota,1997,28.3
South Dakota,1997,40.6
South Dakota,1997,55.7
South Dakota,1997,59.8
South Dakota,1997,57.5
South Dakota,1997,49.3
South Dakota,1997,35.8
South Dakota,1997,19.6
South Dakota,1997,18.8
South Dakota,1998,9.2
South Dakota,1998,24.5
South Dakota,1998,17.8
South Dakota,1998,34.0
South Dakota,1998,46.4
